name,Base Note,Department,Heart/Middle Note,link,Scents/Notes,Size,Top Note,price,concentration
Kenneth Cole Black Bold Kenneth Cole,"black, blonde woods, suede, violet leaves, soft musks, ambergris",Men,"ancient cedarleaf, ground nutmeg, lotus flower, incense smoke",https://www.noon.com/uae-en/black-bold-kenneth-cole-edp-100ml/N13118722A/p?o=e2ea68a645f00bda,,100ml,"zesty mandarin, frozen ginger, chilled water mint, tonic",141.3,EDP
Kenneth Cole Black,amber,Women,,https://www.noon.com/uae-en/black-edp-100ml/N34890266A/p?o=b835a9151a30bdbc,,100ml,ginger,179.55,EDP
Kenneth Cole Kenneth Cole,"sandalwood, heliotrope, ambrette (musk mallow), musk",Women,"jasmine, cyclamen, violet, lily-of-the-valley",https://www.noon.com/uae-en/kenneth-cole-edp-100ml/N19578663A/p?o=f8934fa55d0912fe,,100ml,"lemon, carrot seeds, pink peony",77.75,EDP
Kenzo Amour,"musk, vanilla, woody notes, incense",Women,"cherry blossom, frangipani, heliotrope",https://www.noon.com/uae-en/amour-edp-100ml/N11805016A/p?o=cff4aa1abdb7b02c,Floral,100ml,,181.0,EDP
Kenzo,"vetiver, cedar, sandalwood, vanilla",Men,"sage, marine accords with some spices",https://www.noon.com/uae-en/edp-100ml/N30391395A/p?o=abee975a43e5d89c,Woody,100ml,,145.65,EDP
Kenzo Flower,"hedione, cyclosal",Women,"opopanax, white musk",https://www.noon.com/uae-en/flower-edp-100ml/N11202525A/p?o=b82e6b150ca334ba,Floral,100ml,"bulgarian rose, wild hawthorn, cassie, palma violets",208.6,EDP
Kenzo Flower,"cassis, bulgarian rose",Women,gentle wild hawthorne,https://www.noon.com/uae-en/flower-edp-50ml/N27423783A/p?o=f6b95890227579bb,Floral,50ml,parma violet,156.55,EDP
Kenzo Flower In The Air,"white musk, cedar",Women,"rose, magnolia, gardenia",https://www.noon.com/uae-en/flower-in-the-air-edp-100ml/N11805014A/p?o=cefab66a078e450d,Fruity,100ml,,142.0,EDP
Kenzo Flower In The Air,"white musk, cedar",Women,"rose, magnolia, gardenia",https://www.noon.com/uae-en/flower-in-the-air-edp-50ml/N11805015A/p?o=d777c4a04bef146c,Fruity,50ml,,153.0,EDP
Kenzo Homme,"sandalwood, amber, musk, balsam fir, oakmoss, vetiver, cedar, labdanum",Men,"nutmeg, carnation, juniper berries, orris root, peach, jasmine, caraway, lily-of-the-valley, rose, pine",https://www.noon.com/uae-en/homme-edp-100ml/N14789966A/p?o=a183d84f5c5f6afc,Citrus,100ml,"mahogany, sage, bergamot, lemon, sea",136.55,EDP
Kenzo Intense Spray,vanilla,Women,"peony, jasmine",https://www.noon.com/uae-en/intense-spray-edp-30ml/N29473459A/p?o=e779030fd7e04bad,Fruity,30ml,plum,185.0,EDP
Kenzo Jeu D'Amour L'elixir,"caramel, patchouli, rum, sandalwood, vanilla",Women,"jasmine, tuberose",https://www.noon.com/uae-en/jeu-d-amour-l-elixir-edp-75ml/N11203226A/p?o=f153b6388dce255e,Fruity,75ml,"blackberry, orange, tangerine–orange aroma",189.95,EDP
Kenzo Jungle,"licorice, vanilla, patchouli, casmerin",Women,"caraway, clove, heliotrope, ylang ylang, mango juice",https://www.noon.com/uae-en/jungle-edp-100ml/N12880770A/p?o=bb3e02adbbf2e37a,Fresh,100ml,"mandarin, cardamom",207.65,EDP
Kenzo Jungle Elephant,"amber, patchouli, vanilla",Women,"caraway, mango, heliotrope, ylang-ylang, licorice gardenia, cardamom",https://www.noon.com/uae-en/jungle-elephant-edp-100ml/N11805020A/p?o=befa2d7232a0608a,Fruity,100ml,,200.15,EDP
Kenzo Knezo Homme,"vetiver, vanilla, cedar, sandalwood",Men,"sea notes, sage, spices",https://www.noon.com/uae-en/knezo-homme-edp-100ml/N18915549A/p?o=efdc8b66e1393a3f,Citrus,100ml,"cardamom, mint, citruses",149.95,EDP
Kenzo L'eau Par Kenzo Intense,patchouli,Women,"lily, peony.",https://www.noon.com/uae-en/l-eau-par-kenzo-intense-edp-100ml/N11756438A/p?o=f7f522ef10b3cd3c,Fresh,100ml,juicy accord of red apple,235.0,EDP
Kenzo World,ambroxan,Women,"peony, floral notes, egyptian jasmine",https://www.noon.com/uae-en/world-edp-50ml/N16107254A/p?o=a11859a154c22ede,Spicy,50ml,red fruits,136.05,EDP
Kenzo World,ambroxan,Women,"peony, floral notes, egyptian jasmine",https://www.noon.com/uae-en/world-edp-75ml/N19300512A/p?o=c13dae8d9268518f,Spicy,75ml,red fruits,153.35,EDP
Kenzo World Intense,vanilla,Women,"peony, jasmine",https://www.noon.com/uae-en/world-intense-edp-50ml/N20179443A/p?o=e142d562d5d5768a,Spicy,50ml,velvety black plum,116.0,EDP
Kenzo World Intense,vanilla,Women,"jasmine, peony",https://www.noon.com/uae-en/world-intense-edp-75ml/N19300513A/p?o=b1b0d2dfde0e89fe,Spicy,75ml,plum,144.15,EDP
Kenzo World Power,tonka bean,Women,sea salt,https://www.noon.com/uae-en/world-power-edp-75ml/N31008563A/p?o=bdb4d23bb83dafda,Spicy,75ml,cypress,170.0,EDP
Khaltat Ai,patchouli,Unisex,apricot,https://www.noon.com/uae-en/ai-edp-65ml/N36988136A/p?o=cf22148cb19e346f,Fruity,65ml,,510.0,EDP
Khaltat Ask,sandalwood,Unisex,agarwood,https://www.noon.com/uae-en/ask-edp-65ml/N36988137A/p?o=bb8c48e63405e89f,Oriental,65ml,,510.0,EDP
Khaltat Enchantment Oud,agarwood,Unisex,,https://www.noon.com/uae-en/enchantment-oud-edp-30ml/N36988139A/p?o=a71f927d2e1254bb,Arabian,30ml,,655.0,EDP
Khaltat Gra,agarwood,Unisex,,https://www.noon.com/uae-en/gra-edp-65ml/N36988138A/p?o=e3ef1b16960d3f8b,Fresh,65ml,,510.0,EDP
Khaltat Hob,emarati,Unisex,musk,https://www.noon.com/uae-en/hob-1-edp-65ml/N36988142A/p?o=d5bac94cd7303a9c,Oriental,65ml,,510.0,EDP
Khaltat Ljubovj,agarwood,Unisex,sandalwood,https://www.noon.com/uae-en/ljubovj-edp-65ml/N36988141A/p?o=ce483fd871f7991b,Arabian,65ml,,510.0,EDP
Killer oud Ethic,"leather, sandalwood, cedar",Men,"incense, amber, labdanum",https://www.noon.com/uae-en/ethic-edp-100ml/N23104719A/p?o=bca80239803ea87b,,100ml,"oregano, pepper, bergamot",68.25,EDP
Killer oud Lyre,"vetiver, vanilla, patchouli, woodsy notes, musk, oakmoss, incense, tonka bean, sandalwood",Women,"geranium, ylang-ylang, jasmine, angelic, jasmine, orris root, rose",https://www.noon.com/uae-en/lyre-edp-100-ml-100-ml-100ml/N23104553A/p?o=e5eb37e690053eff,,100ml,"ginger, cinnamon, cardamom, bergamot",58.8,EDP
Kristel Saint Martin Shine Like Diamonds,"sandalwood, amber",Women,"jasmine, rose",https://www.noon.com/uae-en/shine-like-diamonds-edp-100ml/N23426334A/p?o=e5930362e25ae16c,,100ml,"mandarin orange, freesia, bergamot",52.6,EDP
L'Artisan Al Oudh,"sandalwood, patchouli, virginia cedar, tonka bean, vanilla, myrrh, civetta, musk",Women,"iris, neroli, saffron, incense, rose, agar wood (oud), leather",https://www.noon.com/uae-en/al-oudh-edp-100ml/N23105154A/p?o=d99c8a4342144b5b,,100ml,"cardamom, pink pepper, caraway, dates, orange blossom, dried fruits",337.0,EDP
L'Artisan Onde Sensuelle,"amber, natural musk, agarwood",Unisex,"ginger, juniper, saffron, black pepper, white pepper, cumin, cinnamon, cardamom, cloves, jasmine",https://www.noon.com/uae-en/onde-sensuelle-edp-125ml/N36496493A/p?o=f1d196b96d63727f,Spicy,125ml,,299.0,EDP
L'Artisan Parfumeur Al Oudh,"agar wood, sandalwood, atlas cedar, patchouli, myrrh, incense, vanilla, tonka",Men,"neroli, rose, castroneum, leather, civet, moss",https://www.noon.com/uae-en/al-oudh-edp-100ml/N37568193A/p?o=dc937910d00be9ed,"Oriental, Spicy",100ml,,259.55,EDP
LA CHAMEAU Arabia,"oakmoss, amber, musk",Women,"raspberry, vanilla, sandalwood",https://www.noon.com/uae-en/arabia-edp-100ml/N13847544A/p?o=a6806c71b447504f,,100ml,"floral, fruity, rose",49.5,EDP
LA CHAMEAU Espada Oro,"sandalwood, amber, musk, vanilla, guaiac wood",Women,"apricot, patchouli, cinnamon, freesia, cedar",https://www.noon.com/uae-en/espada-oro-edp-100ml/N13847548A/p?o=b81eb7921d31854d,,100ml,"magnolia, coriander, iris, pepper, apple, bergamot",80.0,EDP
LA PERLA In Rosa,"pink praline, vanilla, indonesian patchouli oil",Women,"rose, orange blossom, powdery orris",https://www.noon.com/uae-en/in-rosa-edp-50ml/N11202588A/p?o=e073b1c71b1afe0b,,50ml,"mandarin, redcurrant, pink pepper",259.0,EDP
LA PERLA In Rosa,"pink praline, vanilla, indonesian patchouli oil",Women,"rose, orange blossom, powdery orris",https://www.noon.com/uae-en/in-rosa-edp-80ml/N11202594A/p?o=e40d60f910ed49db,,80ml,"mandarin, redcurrant, pink pepper",57.0,EDP
LA PERLA Just Precious,"vanilla, amber, sandalwood, patchouli",Women,"jasmine, peony, tiaré flower, ylang ylang",https://www.noon.com/uae-en/just-precious-edp-50ml/N11202585A/p?o=e5d0fce5f500fd9c,,50ml,"mandarin, bergamot, orange blossom",55.25,EDP
LACOSTE Eau De Lacoste,"sandalwood, vetiver, vanilla, peru balsam",Women,"pineapple flower, sambac jasmine, rose, orange flower",https://www.noon.com/uae-en/eau-de-lacoste-edp-90ml/N11202531A/p?o=caa650e312bc4d3b,Floral,90ml,"bergamot, mandarin, white pineapple",113.0,EDP
LACOSTE Elixir,"woody notes, vetiver, tuberose, vanilla",Women,"brazilian gardenia, heliotrope flower, sambac jasmine",https://www.noon.com/uae-en/elixir-edp-90ml/N30986177A/p?o=cdcb91d1d6f37e3b,Oriental,90ml,,214.75,EDP
LACOSTE Intense,"australian sandalwood, musk, himalayan cedar",Women,bulgarian rose,https://www.noon.com/uae-en/intense-edp-90ml/N20179649A/p?o=ecaafac1c032635d,Floral,90ml,,138.8,EDP
LACOSTE L.Magnetic,"amber accord, vetiver, patchouli",Men,"geranium, violet, watery accord, black tea",https://www.noon.com/uae-en/l-12-12-magnetic-edp-100ml/N15566721A/p?o=c65e37f0bdcefaeb,,100ml,,390.9,EDP
LACOSTE Lacoste,"sandalwood,incense,cedar,musk",Women,"hibiscus,jasmine,rose",https://www.noon.com/uae-en/lacoste-edp-90ml/N15566738A/p?o=d422310f06e149ce,Woody,90ml,"jamaican pepper,freesia accord",88.65,EDP
LACOSTE Lacoste,"suede, sandalwood, incense, cedar, labdanum",Women,"heliotrope, violet, jasmine, hibiscus, rose",https://www.noon.com/uae-en/lacoste-edp-50ml/N11805090A/p?o=a26842fe286e38fc,Floral,50ml,,95.0,EDP
LACOSTE Lacoste,"suede, sandalwood, incense, cedar, labdanum",Women,"heliotrope, violet, jasmine, hibiscus, rose",https://www.noon.com/uae-en/lacoste-edp-90ml/N29710531A/p?o=bd92c63a419935cd,Floral,90ml,,114.5,EDP
LACOSTE Legere,"musk, himalayan cedar, vetiver, sandalwood",Women,"heliotrope, jasmine, hibiscus",https://www.noon.com/uae-en/legere-edp-50ml/N19976742A/p?o=b58a613b1d9300da,Citrus,50ml,,68.45,EDP
LACOSTE Legere,"musk, himalayan cedar, vetiver, sandalwood",Women,"heliotrope, jasmine, hibiscus",https://www.noon.com/uae-en/legere-edp-90ml/N13234022A/p?o=e1f5f1c3d970863f,Floral,90ml,"grapefruit, mandarin orange, bergamot, pink pepper, black currant",108.3,EDP
LACOSTE Pour,"himalayan cedar-wood, sandal, incense",Women,"white heliotrope, iranian jasmine, hibiscus blossom, bulgarian rose",https://www.noon.com/uae-en/pour-edp-90ml/N13581736A/p?o=e18ec7b66853e3bf,Floral,90ml,"jamaican pepper, purple freesia",112.2,EDP
LACOSTE Pour Elle Magnetic,"tonkin beans, vanilla, patchouli",Women,"heliotropium, jasmine, rose",https://www.noon.com/uae-en/pour-elle-magnetic-edp-80ml/N11076135A/p?o=c641fcf405a01e1f,,80ml,,92.75,EDP
LACOSTE Pour Femme,"sandalwood, incense, cedar, musk",Women,"hibiscus, jasmine, rose",https://www.noon.com/uae-en/pour-femme-edp-90ml/N23637179A/p?o=ea0d893cfc7aba4a,Floral,90ml,"jamaican pepper, freesia accord",108.9,EDP
LACOSTE Pour Femme Elixir,"vanilla, ambroxan, tuberose, cedar, vetiver, patchouli",Women,"heliotrope, gardenia, jasmine",https://www.noon.com/uae-en/pour-femme-elixir-edp-50ml/N31126649A/p?o=b794ed4d9cb0420c,Floral,50ml,,80.0,EDP
LACOSTE Pour Femme Intense,"australian sandalwood, musk, himalayan cedar",Women,bulgarian rose,https://www.noon.com/uae-en/pour-femme-intense-edt-50ml/N34890270A/p?o=d96446e14926806f,Woody,50ml,,199.0,EDT
LACOSTE Pour Femme Legere,"musk, himalayan cedar, vetiver, sandalwood",Women,"heliotrope, jasmine, hibiscus",https://www.noon.com/uae-en/pour-femme-legere-edp-30ml/N27423931A/p?o=f93e3fe27b9ae37a,Citrus,30ml,"grapefruit, mandarin orange, bergamot, pink pepper, black currant",67.5,EDP
LACOSTE Pour Femme Timeless,"sandalwood, olibanum, patchouli",Women,"gardenia, jasmine sambac, orange blossom",https://www.noon.com/uae-en/pour-femme-timeless-edp-90ml/N31126699A/p?o=a74c49a25cce3e7b,Floral,90ml,,193.9,EDP
LACOSTE Pure Femme,"tuberose, woody notes, vetiver, vanilla",Women,"violet heliotrope, sambak jasmine",https://www.noon.com/uae-en/pure-femme-edp-90ml/N26574810A/p?o=a174414e79cef63b,Citrus,90ml,,189.0,EDP
LACOSTE Touch of Pink,"sandalwood, musk, vanilla",Women,"jasmine, violet leaf, coriander, cardamom, carrot seed",https://www.noon.com/uae-en/touch-of-pink-edp-90ml/N12880762A/p?o=d067bdcb70dbb29f,Floral,90ml,,175.0,EDP
LADY Lady Million Empire,"cognac, white patchouli, white musk",Women,"magnolia, orange blossom, osmanthus, mirabelle plum",https://www.noon.com/uae-en/lady-million-empire-edp-50ml/N30782389A/p?o=c7340eed21c122fa,,50ml,"orange, neroli essence, candied currant",242.0,EDP
LALIQUE A L'Amour,"musk, cedar, sandalwood",Women,"asmine, gardenia, tuberose",https://www.noon.com/uae-en/a-l-amour-edp-50ml/N15566759A/p?o=d620fd9a7911f50e,Floral,50ml,,76.75,EDP
LALIQUE Amethyst,"musk, woody notes, bourbon vanilla",Women,"pepper, peony, rose, ylang-ylang",https://www.noon.com/uae-en/amethyst-edp-100ml/N13581796A/p?o=f0cc52fd51d29c5d,,100ml,,103.55,EDP
LALIQUE Amethyst Exquise,"sandalwood, vanilla, benzoin, gardenia",Women,"orchid, bulgarian rose",https://www.noon.com/uae-en/amethyst-exquise-edp-100ml/N13790125A/p?o=b849e86f0daed40e,,100ml,,118.7,EDP
LALIQUE Azalee,"ambe, patchouli, sandalwood",Women,"gardenia, jasmine sambac, rose",https://www.noon.com/uae-en/azalee-edp-100ml/N36641957A/p?o=f61a559c522af79d,,100ml,,101.0,EDP
LALIQUE Azalee Natural Spray,"patchouli, sandalwood, musk",Women,"rose, jasmine, gardenia",https://www.noon.com/uae-en/azalee-natural-spray-edp-50ml/N11075542A/p?o=cdd20eb9a0abe31f,,50ml,,67.85,EDP
LALIQUE Encre Noire A L'Extreme,"patchouli, sandalwood, benzoin",Men,"haitian vetiver, vetiver, orris, incense",https://www.noon.com/uae-en/encre-noire-a-l-extreme-edp-50ml/N11075526A/p?o=c3b66a86954bf1da,,50ml,,155.0,EDP
LALIQUE Encre Noire A L`extreme,"benzoin, sandalwood, patchouli",Men,"incense, orris, vetiver, haitian vetiver",https://www.noon.com/uae-en/encre-noire-a-l-extreme-edp-100ml/N11201335A/p?o=f3e2dece49a531af,Woody,100ml,"cypress, elemi resin, bergamot",105.7,EDP
LALIQUE Fleur De Cristal,"musk, cashmeran, sandalwood, amber",Men,"lily-of -the-valley, stephanotis, carnation, ylang-ylang",https://www.noon.com/uae-en/fleur-de-cristal-edp-50ml/N11075539A/p?o=bf6183dce6e59bfe,,50ml,,95.55,EDP
LALIQUE Fleur De CristalWith Scarf,"amber, sandalwood, cashmeran, musk",Women,"madagascar jasmine, lily of the valley",https://www.noon.com/uae-en/fleur-de-cristal-edp-with-scarf-100ml/N23100984A/p?o=b6dceea5c8595b3d,,100ml,,150.0,EDP
LALIQUE Fleur De CrystalGift Set,"musk, cashmeran, sandalwood, amber",Women,"lily-of-the-valley, stephanotis, carnation, ylang-ylang",https://www.noon.com/uae-en/fleur-de-crystal-edp-gift-set-100ml/N13790299A/p?o=b3e25ac57e980b6d,,100ml,,134.0,EDP
LALIQUE Fleur de Cristal,"amber, sandalwood, cashmeran",Women,"stephanotis, lily of the valley petals",https://www.noon.com/uae-en/fleur-de-cristal-edp-100ml/N11203225A/p?o=ccdf730d08f0acfc,,100ml,"bergamot, jasmine",106.05,EDP
LALIQUE Flora De Bella,"white musk, vanilla, spices",Women,"frangipani, freesia, cassia flower, mimosa, seductive tuberose, carnation, orchid, tiara flower",https://www.noon.com/uae-en/flora-de-bella-edp-100ml/N39769432A/p?o=eaf4ffb5e8f6291e,Floral,100ml,"mandarin, bergamot, rose, velvet touch of violet greet",165.5,EDP
LALIQUE Floral Bronze,"musk, amber, vanilla",Unisex,"tuberose, orange blossom",https://www.noon.com/uae-en/floral-bronze-edp-100ml/N18287141A/p?o=b0f4708ad73be74e,,100ml,,217.8,EDP
LALIQUE Fruits Du Mouvement,"leather, sandalwood",Unisex,"rose, gurjan balsam, jasmine",https://www.noon.com/uae-en/fruits-du-mouvement-edp-100ml/N11075540A/p?o=e33e6a39c0b61bbe,,100ml,,349.0,EDP
LALIQUE L'Amour,"musks, cedar wood, sandalwood",Women,"gardenia, tuberose, jasmine",https://www.noon.com/uae-en/l-amour-edp-100ml/N11201334A/p?o=d7c10718f20e299a,Floral,100ml,"rose buds, bergamot, neroli",114.0,EDP
LALIQUE Lalique,"sandalwood, white musk, vanilla",Women,"blackberry, cassis, pear",https://www.noon.com/uae-en/lalique-edp-100ml/N13234061A/p?o=f65f84531173592d,Fruity,100ml,,122.0,EDP
LALIQUE Lalique,"sandalwood, amber, patchouli, vanilla, oakmoss",Men,"iris, jasmine, lily of the valley, cedar",https://www.noon.com/uae-en/lalique-edp-75ml/N23097860A/p?o=d34d1149044e774a,,75ml,,100.0,EDP
LALIQUE Lalique Le,"sandalwood,tonka bean,patchouli,vanilla",Women,"jasmine, heliotrope, almond",https://www.noon.com/uae-en/lalique-le-parfum-edp-100ml/N13581799A/p?o=b3ccf2370628c6fe,,100ml,,107.15,EDP
LALIQUE Le,"vanilla, tonka bean, sandalwood, patchouli",Women,"heliotrope, almond, jasmine",https://www.noon.com/uae-en/le-parfum-100ml/N30391421A/p?o=aa90954940f6d49c,,100ml,,138.0,Parfum
LALIQUE Le,"patchouli, sandalwood, tonka beans, vanilla",Women,"heliotrope, almond, jasmine",https://www.noon.com/uae-en/le-parfum-edp-100ml/N38733878A/p?o=c64565fafbe4df5f,,100ml,,164.0,EDP
LALIQUE Le Spray,"vanilla, tonka bean, sandalwood, patchouli",Women,"jasmine, heliotrope, almond",https://www.noon.com/uae-en/le-parfum-edp-spray-100ml/N28296199A/p?o=c763a0918930d7ef,,100ml,,119.3,EDP
LALIQUE Le,"sandalwood, tonka bean, patchouli, vanilla",Women,"jasmine, heliotrope, almond",https://www.noon.com/uae-en/le-perfum-edp-100ml/N37974281A/p?o=efcbd169be16593b,,100ml,,119.3,EDP
LALIQUE Les Compositions Electrum,"patchouli, haitian vetiver, amber, musk",Unisex,"rose, jasmine, sandalwood",https://www.noon.com/uae-en/les-compositions-electrum-edp-100ml/N12582205A/p?o=fe64f8c9f3c5d6ff,,100ml,,224.55,EDP
LALIQUE Les Compositions Gold,"haitian vetiver, amber, patchouli, musk",Unisex,"jasmine, rose, sandalwood",https://www.noon.com/uae-en/les-compositions-gold-edp-100ml/N11075525A/p?o=d748325dc864b72d,,100ml,,209.0,EDP
LALIQUE Les Compositions Parfumees Leather Copper Natural Spray,"leather, labdanum, amber, patchouli, rock rose",Unisex,"orange blossom, jasmine, rose",https://www.noon.com/uae-en/les-compositions-parfumees-leather-copper-natural-spray-100ml/N11075537A/p?o=c98412177b0c139a,,100ml,,202.75,Parfum
LALIQUE Les Compositions Parfumees Spicy Electrum,"haitian vetiver, amber, patchouli, musk",Unisex,"jasmine, rose, sandalwood",https://www.noon.com/uae-en/les-compositions-parfumees-spicy-electrum-edp-100ml/N13118715A/p?o=baf7a38c10d304ec,,100ml,,212.8,EDP
LALIQUE Les Compositions Silver,"leather, patchouli, labdanum",Unisex,"galbanum, haitian vetiver",https://www.noon.com/uae-en/les-compositions-silver-edp-100ml/N12582209A/p?o=fd06e2980d0f1ebe,Aromatic,100ml,,244.5,EDP
LALIQUE Les Compositions Zamak,"cedar, black leather, vanilla",Unisex,"orange blossom, freesia, nutmeg",https://www.noon.com/uae-en/les-compositions-zamak-edp-100ml/N12582207A/p?o=ada223ac542eddaa,,100ml,,182.85,EDP
LALIQUE Living Lalique,"vetiver, cashmeran, sandalwood, cedar, tonka bean, orris, vanilla, labdanum",Women,"black pepper, iris, nutmeg, rose",https://www.noon.com/uae-en/living-lalique-edp-100ml/N11075527A/p?o=f24cd55a8143647d,,100ml,,104.9,EDP
LALIQUE Nilang,"amber, vanilla, praline, sandalwood, musks",Women,"freesia, watery jasmine, clove flower, wild blueberries",https://www.noon.com/uae-en/nilang-edp-100ml/N11201337A/p?o=b82fef9b68bbf4bc,,100ml,,118.7,EDP
LALIQUE Nilang,"patchouli, sweet notes, vanille, musk, amber, sandalwood",Women,"blueberry, jasmine, clove, freesia",https://www.noon.com/uae-en/nilang-edp-50ml/N15244306A/p?o=dc843cf0571e2a1a,,50ml,,61.0,EDP
LALIQUE Noi Premier L'origine Or Intemporel,"vanilla, tolu balsam, patchouli",Unisex,"coffee, tobacco, violet",https://www.noon.com/uae-en/noi-premier-l-origine-or-intemporel-1888-edp-100ml/N12582210A/p?o=c65a02fac1be406f,,100ml,,319.05,EDP
LALIQUE Noir Premier Fleur Universelle,"tonka bean, lorenox, patchouli",Unisex,"cinnamon, myrhh, immortelle",https://www.noon.com/uae-en/noir-premier-fleur-universelle-edp-100ml/N20179909A/p?o=f100290f4592742f,Spicy,100ml,,294.35,EDP
LALIQUE Noir Premier Terres Aromatiques,"vetyver, tonka beans, orcanox",Women,"thyme, lavandin, freesia",https://www.noon.com/uae-en/noir-premier-terres-aromatiques-edp-100ml/N33963763A/p?o=dadf256e2762017a,,100ml,,328.0,EDP
LALIQUE Oriental Zinc Lalique,"vanilla absolute, amberwood, cashmeran, tonka bean",Unisex,neroli,https://www.noon.com/uae-en/oriental-zinc-lalique-edp-100ml/N11075529A/p?o=cb58aae3569eaacc,,100ml,,231.0,EDP
LALIQUE Perles,"patchouli, oakmoss, vetiver, orris root, cashmirwood",Women,"pepper, iris, powdery notes",https://www.noon.com/uae-en/perles-edp-100ml/N11756448A/p?o=e91828ae9275086f,,100ml,,111.25,EDP
LALIQUE Pour Homme,"sandalwood, amber, patchouli, vanilla, oakmoss",Men,"iris, jasmine, lily-of-the-valley, cedar",https://www.noon.com/uae-en/pour-homme-edp-125ml/N37553514A/p?o=e87a68b5383001ac,,125ml,,110.0,EDP
LALIQUE Premier Elegance Animale,"leather, sandalwood",Unisex,"rose, gurjan balsam, jasmine",https://www.noon.com/uae-en/premier-elegance-animale-1989-edp-100ml/N13789936A/p?o=d812f86dd73adbff,,100ml,,289.35,EDP
LALIQUE R?ve D'infini Lalique,"musk, vanilla, sandalwood",Women,"freesia, peach, rose, jasmine, cedar",https://www.noon.com/uae-en/r-ve-d-infini-lalique-edp-100ml/N28296159A/p?o=e8f01c4c1f1ff8df,,100ml,,107.5,EDP
LALIQUE Reve D'Infini,"musks, sandalwood, vanilla",Women,"freesia, peach, rose, cedar, jasmine",https://www.noon.com/uae-en/reve-d-infini-edp-30ml/N23098298A/p?o=cb9532446a34c7ce,,30ml,,75.0,EDP
LALIQUE Rose Royale Noir Premier,"osmanthus, cashmere wood, musk",Unisex,"osmanthus, rose",https://www.noon.com/uae-en/rose-royale-noir-premier-edp-100ml/N11075530A/p?o=fc146f0d0ca94b3e,,100ml,,306.5,EDP
